[3/18] arch1_3conv_narrow__vgg_td512 | teacher=vgg dim=512 convs=3
  trainable params: 77,877
resnet50] epoch 18 | train_loss 2.68361 | train_acc 0.4127 | val_loss 2.02271 | val_acc 0.4076 | enc_lr 1.08e-04 | cls_lr 5.40e-04
resnet50] epoch 19 | train_loss 2.67806 | train_acc 0.4278 | val_loss 2.04709 | val_acc 0.3940 | enc_lr 1.01e-04 | cls_lr 5.00e-04
resnet50] epoch 20 | train_loss 2.65636 | train_acc 0.4227 | val_loss 2.02938 | val_acc 0.3913 | enc_lr 9.27e-05 | cls_lr 4.61e-04
resnet50] epoch 21 | train_loss 2.62429 | train_acc 0.4339 | val_loss 1.96278 | val_acc 0.4212 | enc_lr 8.49e-05 | cls_lr 4.22e-04
resnet50] epoch 22 | train_loss 2.61388 | train_acc 0.4420 | val_loss 1.92610 | val_acc 0.4293 | enc_lr 7.73e-05 | cls_lr 3.84e-04
resnet50] epoch 23 | train_loss 2.55936 | train_acc 0.4499 | val_loss 1.92790 | val_acc 0.4321 | enc_lr 6.98e-05 | cls_lr 3.46e-04
resnet50] epoch 24 | train_loss 2.53739 | train_acc 0.4487 | val_loss 1.95360 | val_acc 0.4266 | enc_lr 6.24e-05 | cls_lr 3.09e-04
resnet50] epoch 25 | train_loss 2.55465 | train_acc 0.4450 | val_loss 1.90093 | val_acc 0.4457 | enc_lr 5.53e-05 | cls_lr 2.74e-04
resnet50] epoch 26 | train_loss 2.52835 | train_acc 0.4490 | val_loss 1.92029 | val_acc 0.4348 | enc_lr 4.85e-05 | cls_lr 2.40e-04
resnet50] epoch 27 | train_loss 2.50644 | train_acc 0.4722 | val_loss 1.90146 | val_acc 0.4375 | enc_lr 4.20e-05 | cls_lr 2.07e-04
resnet50] epoch 28 | train_loss 2.48383 | train_acc 0.4662 | val_loss 1.88684 | val_acc 0.4674 | enc_lr 3.59e-05 | cls_lr 1.76e-04
resnet50] epoch 29 | train_loss 2.49019 | train_acc 0.4710 | val_loss 1.89784 | val_acc 0.4158 | enc_lr 3.01e-05 | cls_lr 1.47e-04
resnet50] epoch 30 | train_loss 2.47177 | train_acc 0.4771 | val_loss 1.86140 | val_acc 0.4538 | enc_lr 2.48e-05 | cls_lr 1.21e-04
resnet50] epoch 31 | train_loss 2.47755 | train_acc 0.4758 | val_loss 1.86137 | val_acc 0.4429 | enc_lr 2.00e-05 | cls_lr 9.64e-05
resnet50] epoch 32 | train_loss 2.47419 | train_acc 0.4740 | val_loss 1.87457 | val_acc 0.4484 | enc_lr 1.57e-05 | cls_lr 7.46e-05
resnet50] epoch 33 | train_loss 2.45498 | train_acc 0.4771 | val_loss 1.85671 | val_acc 0.4538 | enc_lr 1.18e-05 | cls_lr 5.54e-05
resnet50] epoch 34 | train_loss 2.41670 | train_acc 0.4943 | val_loss 1.85725 | val_acc 0.4511 | enc_lr 8.57e-06 | cls_lr 3.90e-05
resnet50] epoch 35 | train_loss 2.46522 | train_acc 0.4804 | val_loss 1.84834 | val_acc 0.4511 | enc_lr 5.87e-06 | cls_lr 2.54e-05
resnet50] epoch 36 | train_loss 2.43524 | train_acc 0.4867 | val_loss 1.84952 | val_acc 0.4429 | enc_lr 3.75e-06 | cls_lr 1.48e-05
resnet50] epoch 37 | train_loss 2.40550 | train_acc 0.4870 | val_loss 1.85109 | val_acc 0.4429 | enc_lr 2.23e-06 | cls_lr 7.15e-06
resnet50] epoch 38 | train_loss 2.41593 | train_acc 0.4940 | val_loss 1.84411 | val_acc 0.4457 | enc_lr 1.31e-06 | cls_lr 2.54e-06
resnet50] epoch 39 | train_loss 2.41443 | train_acc 0.4882 | val_loss 1.84625 | val_acc 0.4511 | enc_lr 1.00e-06 | cls_lr 1.00e-06
  best val_acc = 0.4674 -> arch3_4conv_narrow__resnet_td2048.pth
====================================================================================================
[8/18] arch3_4conv_narrow__convnext_td1024 | teacher=convnext dim=1024 convs=4
  trainable params: 693,829
convnext_base] epoch 00 | train_loss 7.58182 | train_acc 0.1175 | val_loss 2.98375 | val_acc 0.1304 | enc_lr 2.00e-04 | cls_lr 9.98e-04
convnext_base] epoch 01 | train_loss 6.70843 | train_acc 0.1990 | val_loss 3.03975 | val_acc 0.1739 | enc_lr 1.99e-04 | cls_lr 9.94e-04
convnext_base] epoch 02 | train_loss 6.41922 | train_acc 0.2325 | val_loss 2.51232 | val_acc 0.2772 | enc_lr 1.97e-04 | cls_lr 9.86e-04
convnext_base] epoch 03 | train_loss 6.22267 | train_acc 0.2609 | val_loss 2.57674 | val_acc 0.2609 | enc_lr 1.95e-04 | cls_lr 9.76e-04
convnext_base] epoch 04 | train_loss 6.10568 | train_acc 0.2847 | val_loss 2.49089 | val_acc 0.2690 | enc_lr 1.92e-04 | cls_lr 9.62e-04
convnext_base] epoch 05 | train_loss 6.01044 | train_acc 0.2877 | val_loss 2.38748 | val_acc 0.3397 | enc_lr 1.89e-04 | cls_lr 9.46e-04
convnext_base] epoch 06 | train_loss 5.87864 | train_acc 0.3140 | val_loss 2.29628 | val_acc 0.3424 | enc_lr 1.85e-04 | cls_lr 9.26e-04
convnext_base] epoch 07 | train_loss 5.83298 | train_acc 0.3225 | val_loss 2.23759 | val_acc 0.3641 | enc_lr 1.81e-04 | cls_lr 9.05e-04
convnext_base] epoch 08 | train_loss 5.73639 | train_acc 0.3315 | val_loss 2.52874 | val_acc 0.3179 | enc_lr 1.76e-04 | cls_lr 8.80e-04
convnext_base] epoch 09 | train_loss 5.68556 | train_acc 0.3445 | val_loss 2.25696 | val_acc 0.3859 | enc_lr 1.71e-04 | cls_lr 8.54e-04
convnext_base] epoch 10 | train_loss 5.62462 | train_acc 0.3575 | val_loss 2.20893 | val_acc 0.3614 | enc_lr 1.65e-04 | cls_lr 8.25e-04
convnext_base] epoch 11 | train_loss 5.51175 | train_acc 0.3620 | val_loss 2.16361 | val_acc 0.3587 | enc_lr 1.59e-04 | cls_lr 7.94e-04
convnext_base] epoch 12 | train_loss 5.49111 | train_acc 0.3732 | val_loss 2.15781 | val_acc 0.3668 | enc_lr 1.52e-04 | cls_lr 7.61e-04
convnext_base] epoch 13 | train_loss 5.39465 | train_acc 0.3946 | val_loss 2.15636 | val_acc 0.3777 | enc_lr 1.46e-04 | cls_lr 7.27e-04
convnext_base] epoch 14 | train_loss 5.34715 | train_acc 0.3955 | val_loss 2.20466 | val_acc 0.3668 | enc_lr 1.39e-04 | cls_lr 6.92e-04
convnext_base] epoch 15 | train_loss 5.32966 | train_acc 0.3925 | val_loss 2.16361 | val_acc 0.3832 | enc_lr 1.31e-04 | cls_lr 6.55e-04
convnext_base] epoch 16 | train_loss 5.22967 | train_acc 0.4022 | val_loss 2.12171 | val_acc 0.3777 | enc_lr 1.24e-04 | cls_lr 6.17e-04
convnext_base] epoch 17 | train_loss 5.17664 | train_acc 0.4185 | val_loss 2.01570 | val_acc 0.4158 | enc_lr 1.16e-04 | cls_lr 5.79e-04
convnext_base] epoch 18 | train_loss 5.15714 | train_acc 0.4278 | val_loss 2.02544 | val_acc 0.4022 | enc_lr 1.08e-04 | cls_lr 5.40e-04
convnext_base] epoch 19 | train_loss 5.11677 | train_acc 0.4164 | val_loss 2.03972 | val_acc 0.3940 | enc_lr 1.01e-04 | cls_lr 5.00e-04
convnext_base] epoch 20 | train_loss 5.01696 | train_acc 0.4369 | val_loss 2.02303 | val_acc 0.3940 | enc_lr 9.27e-05 | cls_lr 4.61e-04
convnext_base] epoch 21 | train_loss 5.00671 | train_acc 0.4511 | val_loss 2.10641 | val_acc 0.3859 | enc_lr 8.49e-05 | cls_lr 4.22e-04
convnext_base] epoch 22 | train_loss 4.99601 | train_acc 0.4417 | val_loss 1.98373 | val_acc 0.4239 | enc_lr 7.73e-05 | cls_lr 3.84e-04
convnext_base] epoch 23 | train_loss 4.97808 | train_acc 0.4535 | val_loss 2.01312 | val_acc 0.4130 | enc_lr 6.98e-05 | cls_lr 3.46e-04
convnext_base] epoch 24 | train_loss 4.86732 | train_acc 0.4728 | val_loss 1.97434 | val_acc 0.4266 | enc_lr 6.24e-05 | cls_lr 3.09e-04
convnext_base] epoch 25 | train_loss 4.89666 | train_acc 0.4710 | val_loss 2.01352 | val_acc 0.4185 | enc_lr 5.53e-05 | cls_lr 2.74e-04
convnext_base] epoch 26 | train_loss 4.86146 | train_acc 0.4692 | val_loss 1.96683 | val_acc 0.4185 | enc_lr 4.85e-05 | cls_lr 2.40e-04
convnext_base] epoch 27 | train_loss 4.81047 | train_acc 0.4674 | val_loss 1.92607 | val_acc 0.4321 | enc_lr 4.20e-05 | cls_lr 2.07e-04
convnext_base] epoch 28 | train_loss 4.82240 | train_acc 0.4722 | val_loss 1.94803 | val_acc 0.4321 | enc_lr 3.59e-05 | cls_lr 1.76e-04
convnext_base] epoch 29 | train_loss 4.80311 | train_acc 0.4746 | val_loss 1.94016 | val_acc 0.4076 | enc_lr 3.01e-05 | cls_lr 1.47e-04
convnext_base] epoch 30 | train_loss 4.76418 | train_acc 0.4807 | val_loss 1.92307 | val_acc 0.4348 | enc_lr 2.48e-05 | cls_lr 1.21e-04
convnext_base] epoch 31 | train_loss 4.74529 | train_acc 0.4937 | val_loss 1.91248 | val_acc 0.4321 | enc_lr 2.00e-05 | cls_lr 9.64e-05
convnext_base] epoch 32 | train_loss 4.73323 | train_acc 0.4925 | val_loss 1.90436 | val_acc 0.4293 | enc_lr 1.57e-05 | cls_lr 7.46e-05
convnext_base] epoch 33 | train_loss 4.72899 | train_acc 0.4894 | val_loss 1.89358 | val_acc 0.4348 | enc_lr 1.18e-05 | cls_lr 5.54e-05
convnext_base] epoch 34 | train_loss 4.70651 | train_acc 0.4958 | val_loss 1.91083 | val_acc 0.4321 | enc_lr 8.57e-06 | cls_lr 3.90e-05
convnext_base] epoch 35 | train_loss 4.72000 | train_acc 0.4915 | val_loss 1.90010 | val_acc 0.4185 | enc_lr 5.87e-06 | cls_lr 2.54e-05
convnext_base] epoch 36 | train_loss 4.73794 | train_acc 0.4909 | val_loss 1.88991 | val_acc 0.4321 | enc_lr 3.75e-06 | cls_lr 1.48e-05
convnext_base] epoch 37 | train_loss 4.69326 | train_acc 0.5015 | val_loss 1.89573 | val_acc 0.4293 | enc_lr 2.23e-06 | cls_lr 7.15e-06
convnext_base] epoch 38 | train_loss 4.71354 | train_acc 0.4931 | val_loss 1.89298 | val_acc 0.4293 | enc_lr 1.31e-06 | cls_lr 2.54e-06
convnext_base] epoch 39 | train_loss 4.70284 | train_acc 0.4900 | val_loss 1.89341 | val_acc 0.4321 | enc_lr 1.00e-06 | cls_lr 1.00e-06
  best val_acc = 0.4348 -> arch3_4conv_narrow__convnext_td1024.pth
====================================================================================================
[9/18] arch3_4conv_narrow__vgg_td512 | teacher=vgg dim=512 convs=4
  trainable params: 543,301
vgg16] epoch 00 | train_loss 34.61147 | train_acc 0.1060 | val_loss 2.99990 | val_acc 0.1902 | enc_lr 2.00e-04 | cls_lr 9.98e-04
vgg16] epoch 01 | train_loss 31.43032 | train_acc 0.1721 | val_loss 2.97887 | val_acc 0.2092 | enc_lr 1.99e-04 | cls_lr 9.94e-04
vgg16] epoch 02 | train_loss 28.24835 | train_acc 0.2189 | val_loss 3.14557 | val_acc 0.2473 | enc_lr 1.97e-04 | cls_lr 9.86e-04
vgg16] epoch 03 | train_loss 26.49583 | train_acc 0.2563 | val_loss 3.27323 | val_acc 0.2935 | enc_lr 1.95e-04 | cls_lr 9.76e-04
vgg16] epoch 04 | train_loss 25.24304 | train_acc 0.2714 | val_loss 3.16584 | val_acc 0.3016 | enc_lr 1.92e-04 | cls_lr 9.62e-04
vgg16] epoch 05 | train_loss 24.34605 | train_acc 0.3031 | val_loss 3.18757 | val_acc 0.3098 | enc_lr 1.89e-04 | cls_lr 9.46e-04
vgg16] epoch 06 | train_loss 23.47458 | train_acc 0.3216 | val_loss 3.32974 | val_acc 0.3125 | enc_lr 1.85e-04 | cls_lr 9.26e-04
vgg16] epoch 07 | train_loss 22.69257 | train_acc 0.3306 | val_loss 3.84825 | val_acc 0.2962 | enc_lr 1.81e-04 | cls_lr 9.05e-04
vgg16] epoch 08 | train_loss 22.46584 | train_acc 0.3394 | val_loss 3.14626 | val_acc 0.3424 | enc_lr 1.76e-04 | cls_lr 8.80e-04
vgg16] epoch 09 | train_loss 21.98377 | train_acc 0.3560 | val_loss 3.05358 | val_acc 0.3505 | enc_lr 1.71e-04 | cls_lr 8.54e-04
vgg16] epoch 10 | train_loss 21.79344 | train_acc 0.3539 | val_loss 3.15277 | val_acc 0.3696 | enc_lr 1.65e-04 | cls_lr 8.25e-04
vgg16] epoch 11 | train_loss 21.31392 | train_acc 0.3711 | val_loss 3.24600 | val_acc 0.3478 | enc_lr 1.59e-04 | cls_lr 7.94e-04
vgg16] epoch 12 | train_loss 20.99955 | train_acc 0.3856 | val_loss 3.09894 | val_acc 0.3696 | enc_lr 1.52e-04 | cls_lr 7.61e-04
vgg16] epoch 13 | train_loss 20.72260 | train_acc 0.3907 | val_loss 3.06401 | val_acc 0.3995 | enc_lr 1.46e-04 | cls_lr 7.27e-04
vgg16] epoch 14 | train_loss 20.31921 | train_acc 0.3967 | val_loss 3.47744 | val_acc 0.3505 | enc_lr 1.39e-04 | cls_lr 6.92e-04
vgg16] epoch 15 | train_loss 20.47691 | train_acc 0.3986 | val_loss 3.29644 | val_acc 0.3832 | enc_lr 1.31e-04 | cls_lr 6.55e-04
vgg16] epoch 16 | train_loss 19.93687 | train_acc 0.4073 | val_loss 3.01465 | val_acc 0.4239 | enc_lr 1.24e-04 | cls_lr 6.17e-04
vgg16] epoch 17 | train_loss 19.57319 | train_acc 0.4203 | val_loss 3.37506 | val_acc 0.3995 | enc_lr 1.16e-04 | cls_lr 5.79e-04
vgg16] epoch 18 | train_loss 19.46911 | train_acc 0.4182 | val_loss 3.08707 | val_acc 0.4239 | enc_lr 1.08e-04 | cls_lr 5.40e-04
vgg16] epoch 19 | train_loss 19.30638 | train_acc 0.4227 | val_loss 3.17777 | val_acc 0.4239 | enc_lr 1.01e-04 | cls_lr 5.00e-04
vgg16] epoch 20 | train_loss 18.92335 | train_acc 0.4432 | val_loss 3.08253 | val_acc 0.4212 | enc_lr 9.27e-05 | cls_lr 4.61e-04
vgg16] epoch 21 | train_loss 18.87471 | train_acc 0.4408 | val_loss 3.10503 | val_acc 0.4076 | enc_lr 8.49e-05 | cls_lr 4.22e-04
vgg16] epoch 22 | train_loss 18.72299 | train_acc 0.4423 | val_loss 3.26020 | val_acc 0.4158 | enc_lr 7.73e-05 | cls_lr 3.84e-04
Early stopping com val_acc: 0.42391304347826086 (menor loss = 2.97887)
  best val_acc = 0.4239 -> arch3_4conv_narrow__vgg_td512.pth
====================================================================================================
[10/18] arch4_4conv__resnet_td2048 | teacher=resnet dim=2048 convs=4
  trainable params: 2,128,741
resnet50] epoch 00 | train_loss 4.08650 | train_acc 0.1171 | val_loss 2.84397 | val_acc 0.2065 | enc_lr 2.00e-04 | cls_lr 9.98e-04
resnet50] epoch 01 | train_loss 3.55840 | train_acc 0.1917 | val_loss 2.75829 | val_acc 0.2283 | enc_lr 1.99e-04 | cls_lr 9.94e-04
resnet50] epoch 02 | train_loss 3.35924 | train_acc 0.2536 | val_loss 2.54598 | val_acc 0.2853 | enc_lr 1.97e-04 | cls_lr 9.86e-04
resnet50] epoch 03 | train_loss 3.25766 | train_acc 0.2582 | val_loss 2.42018 | val_acc 0.2989 | enc_lr 1.95e-04 | cls_lr 9.76e-04
resnet50] epoch 04 | train_loss 3.15770 | train_acc 0.2962 | val_loss 2.39289 | val_acc 0.3234 | enc_lr 1.92e-04 | cls_lr 9.62e-04
resnet50] epoch 05 | train_loss 3.05791 | train_acc 0.3237 | val_loss 2.34156 | val_acc 0.3098 | enc_lr 1.89e-04 | cls_lr 9.46e-04
resnet50] epoch 06 | train_loss 3.02327 | train_acc 0.3354 | val_loss 2.16739 | val_acc 0.3832 | enc_lr 1.85e-04 | cls_lr 9.26e-04
resnet50] epoch 07 | train_loss 2.92118 | train_acc 0.3566 | val_loss 2.16223 | val_acc 0.3424 | enc_lr 1.81e-04 | cls_lr 9.05e-04
resnet50] epoch 08 | train_loss 2.84131 | train_acc 0.3741 | val_loss 2.22974 | val_acc 0.3533 | enc_lr 1.76e-04 | cls_lr 8.80e-04
resnet50] epoch 09 | train_loss 2.77935 | train_acc 0.3877 | val_loss 2.04032 | val_acc 0.4158 | enc_lr 1.71e-04 | cls_lr 8.54e-04
resnet50] epoch 10 | train_loss 2.74781 | train_acc 0.3895 | val_loss 2.32545 | val_acc 0.3505 | enc_lr 1.65e-04 | cls_lr 8.25e-04
resnet50] epoch 11 | train_loss 2.71054 | train_acc 0.3970 | val_loss 2.14127 | val_acc 0.3587 | enc_lr 1.59e-04 | cls_lr 7.94e-04
resnet50] epoch 12 | train_loss 2.63958 | train_acc 0.4215 | val_loss 2.03083 | val_acc 0.3967 | enc_lr 1.52e-04 | cls_lr 7.61e-04
resnet50] epoch 13 | train_loss 2.59741 | train_acc 0.4375 | val_loss 1.94073 | val_acc 0.4266 | enc_lr 1.46e-04 | cls_lr 7.27e-04
resnet50] epoch 14 | train_loss 2.58245 | train_acc 0.4538 | val_loss 1.94385 | val_acc 0.4049 | enc_lr 1.39e-04 | cls_lr 6.92e-04
resnet50] epoch 15 | train_loss 2.51810 | train_acc 0.4611 | val_loss 1.93339 | val_acc 0.4049 | enc_lr 1.31e-04 | cls_lr 6.55e-04
resnet50] epoch 16 | train_loss 2.48440 | train_acc 0.4568 | val_loss 1.99567 | val_acc 0.3886 | enc_lr 1.24e-04 | cls_lr 6.17e-04
resnet50] epoch 17 | train_loss 2.45828 | train_acc 0.4749 | val_loss 1.98064 | val_acc 0.4266 | enc_lr 1.16e-04 | cls_lr 5.79e-04
resnet50] epoch 18 | train_loss 2.43005 | train_acc 0.4777 | val_loss 1.90587 | val_acc 0.4375 | enc_lr 1.08e-04 | cls_lr 5.40e-04
resnet50] epoch 19 | train_loss 2.40073 | train_acc 0.5027 | val_loss 1.84050 | val_acc 0.4620 | enc_lr 1.01e-04 | cls_lr 5.00e-04
resnet50] epoch 20 | train_loss 2.32271 | train_acc 0.5072 | val_loss 1.76342 | val_acc 0.4837 | enc_lr 9.27e-05 | cls_lr 4.61e-04
resnet50] epoch 21 | train_loss 2.31918 | train_acc 0.5169 | val_loss 1.86544 | val_acc 0.4511 | enc_lr 8.49e-05 | cls_lr 4.22e-04
resnet50] epoch 22 | train_loss 2.31825 | train_acc 0.5205 | val_loss 1.77439 | val_acc 0.4402 | enc_lr 7.73e-05 | cls_lr 3.84e-04
resnet50] epoch 23 | train_loss 2.27511 | train_acc 0.5326 | val_loss 1.72336 | val_acc 0.4728 | enc_lr 6.98e-05 | cls_lr 3.46e-04
resnet50] epoch 24 | train_loss 2.24188 | train_acc 0.5356 | val_loss 1.81868 | val_acc 0.4565 | enc_lr 6.24e-05 | cls_lr 3.09e-04
resnet50] epoch 25 | train_loss 2.19771 | train_acc 0.5429 | val_loss 1.72130 | val_acc 0.4755 | enc_lr 5.53e-05 | cls_lr 2.74e-04
resnet50] epoch 26 | train_loss 2.20536 | train_acc 0.5592 | val_loss 1.69539 | val_acc 0.4783 | enc_lr 4.85e-05 | cls_lr 2.40e-04
resnet50] epoch 27 | train_loss 2.17657 | train_acc 0.5604 | val_loss 1.69718 | val_acc 0.4918 | enc_lr 4.20e-05 | cls_lr 2.07e-04
resnet50] epoch 28 | train_loss 2.15462 | train_acc 0.5595 | val_loss 1.65680 | val_acc 0.4973 | enc_lr 3.59e-05 | cls_lr 1.76e-04
resnet50] epoch 29 | train_loss 2.14145 | train_acc 0.5719 | val_loss 1.66386 | val_acc 0.4864 | enc_lr 3.01e-05 | cls_lr 1.47e-04
resnet50] epoch 30 | train_loss 2.12516 | train_acc 0.5661 | val_loss 1.62560 | val_acc 0.5082 | enc_lr 2.48e-05 | cls_lr 1.21e-04
resnet50] epoch 31 | train_loss 2.10608 | train_acc 0.5867 | val_loss 1.63677 | val_acc 0.5082 | enc_lr 2.00e-05 | cls_lr 9.64e-05
resnet50] epoch 32 | train_loss 2.08995 | train_acc 0.5770 | val_loss 1.64062 | val_acc 0.4973 | enc_lr 1.57e-05 | cls_lr 7.46e-05
resnet50] epoch 33 | train_loss 2.06357 | train_acc 0.5876 | val_loss 1.61190 | val_acc 0.5082 | enc_lr 1.18e-05 | cls_lr 5.54e-05
resnet50] epoch 34 | train_loss 2.05562 | train_acc 0.5836 | val_loss 1.60455 | val_acc 0.5163 | enc_lr 8.57e-06 | cls_lr 3.90e-05
resnet50] epoch 35 | train_loss 2.06506 | train_acc 0.5978 | val_loss 1.61703 | val_acc 0.5082 | enc_lr 5.87e-06 | cls_lr 2.54e-05
resnet50] epoch 36 | train_loss 2.05774 | train_acc 0.5921 | val_loss 1.60627 | val_acc 0.5190 | enc_lr 3.75e-06 | cls_lr 1.48e-05
resnet50] epoch 37 | train_loss 2.06669 | train_acc 0.5743 | val_loss 1.60110 | val_acc 0.5163 | enc_lr 2.23e-06 | cls_lr 7.15e-06
resnet50] epoch 38 | train_loss 2.04974 | train_acc 0.5942 | val_loss 1.60435 | val_acc 0.5109 | enc_lr 1.31e-06 | cls_lr 2.54e-06
resnet50] epoch 39 | train_loss 2.04400 | train_acc 0.5939 | val_loss 1.60717 | val_acc 0.5109 | enc_lr 1.00e-06 | cls_lr 1.00e-06
  best val_acc = 0.5190 -> arch4_4conv__resnet_td2048.pth
====================================================================================================
[11/18] arch4_4conv__convnext_td1024 | teacher=convnext dim=1024 convs=4
  trainable params: 1,696,613
convnext_base] epoch 00 | train_loss 7.39826 | train_acc 0.1374 | val_loss 2.77859 | val_acc 0.2011 | enc_lr 2.00e-04 | cls_lr 9.98e-04
convnext_base] epoch 01 | train_loss 6.47198 | train_acc 0.2346 | val_loss 2.56635 | val_acc 0.2527 | enc_lr 1.99e-04 | cls_lr 9.94e-04
convnext_base] epoch 02 | train_loss 6.12339 | train_acc 0.2781 | val_loss 2.50142 | val_acc 0.3043 | enc_lr 1.97e-04 | cls_lr 9.86e-04
convnext_base] epoch 03 | train_loss 5.92804 | train_acc 0.3128 | val_loss 2.37162 | val_acc 0.3016 | enc_lr 1.95e-04 | cls_lr 9.76e-04
convnext_base] epoch 04 | train_loss 5.79120 | train_acc 0.3273 | val_loss 2.24092 | val_acc 0.3424 | enc_lr 1.92e-04 | cls_lr 9.62e-04
convnext_base] epoch 05 | train_loss 5.60393 | train_acc 0.3496 | val_loss 2.23568 | val_acc 0.3424 | enc_lr 1.89e-04 | cls_lr 9.46e-04
convnext_base] epoch 06 | train_loss 5.52007 | train_acc 0.3822 | val_loss 2.20877 | val_acc 0.3505 | enc_lr 1.85e-04 | cls_lr 9.26e-04
convnext_base] epoch 07 | train_loss 5.45414 | train_acc 0.3810 | val_loss 2.23056 | val_acc 0.3370 | enc_lr 1.81e-04 | cls_lr 9.05e-04
convnext_base] epoch 08 | train_loss 5.32602 | train_acc 0.3986 | val_loss 2.31963 | val_acc 0.3370 | enc_lr 1.76e-04 | cls_lr 8.80e-04
convnext_base] epoch 09 | train_loss 5.24560 | train_acc 0.4203 | val_loss 2.26949 | val_acc 0.3533 | enc_lr 1.71e-04 | cls_lr 8.54e-04
convnext_base] epoch 10 | train_loss 5.18512 | train_acc 0.4263 | val_loss 2.27138 | val_acc 0.3478 | enc_lr 1.65e-04 | cls_lr 8.25e-04
convnext_base] epoch 11 | train_loss 5.05306 | train_acc 0.4438 | val_loss 2.07471 | val_acc 0.3750 | enc_lr 1.59e-04 | cls_lr 7.94e-04
convnext_base] epoch 12 | train_loss 5.01259 | train_acc 0.4508 | val_loss 1.96253 | val_acc 0.4185 | enc_lr 1.52e-04 | cls_lr 7.61e-04
convnext_base] epoch 13 | train_loss 4.88710 | train_acc 0.4620 | val_loss 1.99961 | val_acc 0.4212 | enc_lr 1.46e-04 | cls_lr 7.27e-04
convnext_base] epoch 14 | train_loss 4.87028 | train_acc 0.4695 | val_loss 2.00456 | val_acc 0.4185 | enc_lr 1.39e-04 | cls_lr 6.92e-04
convnext_base] epoch 15 | train_loss 4.82522 | train_acc 0.4722 | val_loss 1.87468 | val_acc 0.4484 | enc_lr 1.31e-04 | cls_lr 6.55e-04
convnext_base] epoch 16 | train_loss 4.73499 | train_acc 0.4915 | val_loss 1.84929 | val_acc 0.4484 | enc_lr 1.24e-04 | cls_lr 6.17e-04
convnext_base] epoch 17 | train_loss 4.65907 | train_acc 0.4943 | val_loss 1.97117 | val_acc 0.4130 | enc_lr 1.16e-04 | cls_lr 5.79e-04
convnext_base] epoch 18 | train_loss 4.62155 | train_acc 0.5018 | val_loss 1.90114 | val_acc 0.4484 | enc_lr 1.08e-04 | cls_lr 5.40e-04
convnext_base] epoch 19 | train_loss 4.57850 | train_acc 0.5160 | val_loss 1.80372 | val_acc 0.4511 | enc_lr 1.01e-04 | cls_lr 5.00e-04
convnext_base] epoch 20 | train_loss 4.47558 | train_acc 0.5269 | val_loss 1.91798 | val_acc 0.4457 | enc_lr 9.27e-05 | cls_lr 4.61e-04
convnext_base] epoch 21 | train_loss 4.44431 | train_acc 0.5311 | val_loss 1.75598 | val_acc 0.4946 | enc_lr 8.49e-05 | cls_lr 4.22e-04
convnext_base] epoch 22 | train_loss 4.37195 | train_acc 0.5380 | val_loss 1.77364 | val_acc 0.4837 | enc_lr 7.73e-05 | cls_lr 3.84e-04
convnext_base] epoch 23 | train_loss 4.32744 | train_acc 0.5507 | val_loss 1.75575 | val_acc 0.4891 | enc_lr 6.98e-05 | cls_lr 3.46e-04
convnext_base] epoch 24 | train_loss 4.26079 | train_acc 0.5589 | val_loss 1.73586 | val_acc 0.4647 | enc_lr 6.24e-05 | cls_lr 3.09e-04
convnext_base] epoch 25 | train_loss 4.25758 | train_acc 0.5531 | val_loss 1.67120 | val_acc 0.5000 | enc_lr 5.53e-05 | cls_lr 2.74e-04
convnext_base] epoch 26 | train_loss 4.16556 | train_acc 0.5697 | val_loss 1.69435 | val_acc 0.4620 | enc_lr 4.85e-05 | cls_lr 2.40e-04
convnext_base] epoch 27 | train_loss 4.16995 | train_acc 0.5682 | val_loss 1.69032 | val_acc 0.4701 | enc_lr 4.20e-05 | cls_lr 2.07e-04
convnext_base] epoch 28 | train_loss 4.12403 | train_acc 0.5854 | val_loss 1.71589 | val_acc 0.4728 | enc_lr 3.59e-05 | cls_lr 1.76e-04
convnext_base] epoch 29 | train_loss 4.10253 | train_acc 0.5882 | val_loss 1.67401 | val_acc 0.5082 | enc_lr 3.01e-05 | cls_lr 1.47e-04
convnext_base] epoch 30 | train_loss 4.05085 | train_acc 0.5957 | val_loss 1.62264 | val_acc 0.5136 | enc_lr 2.48e-05 | cls_lr 1.21e-04
convnext_base] epoch 31 | train_loss 4.02333 | train_acc 0.5876 | val_loss 1.67362 | val_acc 0.4918 | enc_lr 2.00e-05 | cls_lr 9.64e-05
convnext_base] epoch 32 | train_loss 4.01158 | train_acc 0.5927 | val_loss 1.62983 | val_acc 0.5082 | enc_lr 1.57e-05 | cls_lr 7.46e-05
convnext_base] epoch 33 | train_loss 3.97846 | train_acc 0.5999 | val_loss 1.65199 | val_acc 0.4918 | enc_lr 1.18e-05 | cls_lr 5.54e-05
convnext_base] epoch 34 | train_loss 4.01737 | train_acc 0.5957 | val_loss 1.62514 | val_acc 0.5136 | enc_lr 8.57e-06 | cls_lr 3.90e-05
convnext_base] epoch 35 | train_loss 3.98556 | train_acc 0.6093 | val_loss 1.62113 | val_acc 0.5136 | enc_lr 5.87e-06 | cls_lr 2.54e-05
